feature	SID0002_gti	SID0004_cle	SID0005_aaf	SID0006_evh	SID0008_kcu	SID0009_rhg	SID0011_vkb	SID0012_qdz	SID0013_eop	SID0014_cps	SID0017_mqf	SID0018_fze	SID0020_jhi	SID1003_aac	SID1005_aae	SID1006_aaf	SID1009_aai	SID1011_aak	SID1012_aal	SID1014_aan	SID1015_aao	SID1019_aas	SID1022_aav	SID1030_bad	SID1035_bai	SID1037_bak	SID1040_ban	SID1041_bao	SID1048_bav	SID1049_baw	SID1050_bax	SID1052_baz	SID1053_bba	SID1054_bbb	SID5012_fio	SID5016_ish	SID5039_iqx	SID5049_uhx	SID5161_prh	SID5208_byt	SID5338_ihq	SID5355_yse	SID5362_xgk	SID5376_qdo	SID5390_yff	SID5391_rvn	SID5395_kej	SID5397_okf	SID5401_alw	SID5442_twn	SID5443_cul	SID5445_vub	SID5447_cka	SID5450_zsn	SID5458_vgp	SID5460_gix	SID5464_cib	SID5468_vbl	SID5473_irg	SID5486_yds	SID5488_wmq	SID5489_bgj	SID5490_ggo	SID5495_pls	SID5501_aaq	SID5561_vwa	SID5564_meq	SID5566_wwo	SID5570_qby	SID5571_lgi	SID5572_xty	SID5574_yeb	SID5577_ytn	SID5578_fjg	SID5579_bce	SID5581_yad	SID5584_vix	SID5625_bnh	SID5627_irb	SID5629_hiu	SID5630_kod	SID5631_soh	SID5634_lel	SID5636_prt	SID5639_uuc	SID5640_ijm
PWY-6628: superpathway of L-phenylalanine biosynthesis	3.19231e-05	7.93902e-05	7.41187e-05	2.05142e-06	0.00010392	1.86078e-05	5.33985e-05	5.50461e-05	2.34251e-05	0.000170028	0.000202655	0.000164909	6.54731e-05	3.89265e-05	3.7996e-05	0	9.764e-05	0	1.84186e-05	2.83679e-05	0	0.000197826	0.0001159	8.24876e-05	0.000122935	5.95687e-05	0	2.42852e-06	2.73163e-05	4.20532e-05	0.000136993	7.21819e-06	1.00103e-05	4.96242e-06	1.0604e-05	4.17156e-05	6.78281e-06	0	9.64848e-05	0	6.77241e-05	3.36018e-05	7.23548e-05	0	0.000164109	5.27892e-05	0.000151006	0	1.81251e-05	3.93581e-06	1.05568e-05	4.71926e-06	7.10567e-06	2.45067e-05	0.000146837	0.00016525	6.67626e-05	7.75861e-05	6.11762e-06	0.000142551	9.31043e-06	3.67441e-05	3.22178e-05	4.5979e-05	8.40996e-05	9.74245e-05	0	0	0.000162218	7.03151e-05	1.51896e-05	2.13134e-05	1.61628e-05	0	3.07043e-05	0	5.27096e-06	9.55811e-05	0.000128596	5.93103e-05	1.64753e-05	1.30285e-05	6.38866e-06	8.88146e-06	4.46998e-05	0.000135186
FUCCAT-PWY: fucose degradation	2.99663e-05	6.93783e-05	4.62167e-05	2.62217e-05	2.48937e-05	1.27944e-05	3.60311e-05	2.40685e-05	1.3428e-05	0.000139095	0.000187508	0.000154994	4.93491e-05	3.33316e-05	3.46049e-05	1.56957e-05	2.60826e-05	1.63167e-05	8.2184e-06	1.08354e-05	1.93579e-05	6.07097e-05	0.000119502	4.5862e-05	7.72785e-05	5.95468e-05	1.3502e-05	6.55967e-05	6.31708e-05	5.77912e-05	2.77477e-05	8.03468e-05	3.56566e-05	1.25636e-05	3.13545e-05	3.75408e-05	4.964e-06	5.75398e-05	5.02231e-05	6.35724e-06	1.8694e-05	1.42641e-05	7.77266e-05	5.03666e-05	0.000154084	5.34038e-05	0.000189758	5.11203e-06	1.90244e-05	5.31445e-06	2.12533e-05	3.03491e-05	8.403e-06	1.79192e-05	0.000111062	0.000151114	6.03637e-05	2.3512e-05	7.53791e-06	6.17523e-06	1.58562e-05	1.12241e-05	2.70032e-05	2.31396e-05	5.88096e-05	5.18132e-05	0.000129573	6.05289e-06	0.000158275	3.60294e-05	7.81801e-06	0.000100382	4.59106e-05	4.55158e-05	1.29564e-05	1.00659e-05	7.27394e-06	2.9516e-05	0.000113188	6.7023e-05	5.76443e-06	1.47082e-05	1.25665e-05	2.48857e-05	5.03551e-05	9.06212e-05
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	2.89599e-05	7.22573e-05	1.58384e-05	3.14094e-05	1.663e-05	8.09305e-05	1.8347e-05	3.17365e-05	8.76608e-06	0.000138915	0.000146917	0.000155576	3.03469e-05	1.9397e-05	1.24769e-05	8.37187e-06	8.83268e-06	0	0	4.97071e-06	8.36157e-06	3.81708e-05	7.78841e-05	2.92263e-05	4.69535e-05	3.00494e-05	1.08184e-05	1.16654e-05	4.29807e-05	4.34244e-05	2.35119e-05	2.35435e-05	4.17955e-06	2.18519e-05	0	2.66134e-05	6.58575e-06	0	4.27111e-05	0	9.95525e-06	4.8671e-06	2.29191e-05	0	0.000105916	4.34454e-06	0.000111074	0	4.48027e-05	4.92528e-05	7.23861e-06	2.64502e-06	2.81105e-06	1.84543e-05	5.98268e-05	0.000118878	4.02658e-05	1.94319e-05	9.1227e-06	1.0522e-05	1.77284e-05	1.65363e-05	8.47323e-06	3.07681e-05	3.95629e-05	0.000109592	1.47637e-06	0	0.000112679	2.81437e-05	1.19219e-05	1.1566e-05	1.76162e-05	6.66238e-06	1.98084e-05	1.51351e-05	7.56923e-06	7.90523e-06	7.81185e-05	6.32293e-05	3.85991e-05	0	1.37757e-05	0	2.02945e-05	8.24169e-05
PWY-7242: D-fructuronate degradation	2.77657e-05	4.68539e-05	2.81166e-05	1.84237e-05	1.93758e-05	5.81609e-05	2.17189e-05	1.71768e-05	9.72726e-06	0.000103903	9.3734e-05	5.00698e-05	2.67736e-05	1.80769e-05	1.2386e-05	2.67542e-05	1.15704e-05	3.888e-05	6.24202e-06	2.07036e-05	1.56382e-05	1.99161e-05	6.80738e-05	3.20737e-05	5.56461e-05	3.01637e-05	8.63203e-06	1.45275e-05	6.99469e-05	5.20723e-05	3.03785e-05	1.17075e-05	5.37536e-05	3.09659e-05	2.64938e-05	6.17662e-05	1.16901e-05	2.51013e-05	2.57005e-05	2.69729e-05	9.8973e-06	3.21207e-05	3.99586e-05	2.77504e-05	7.81507e-05	6.11776e-06	1.61812e-05	1.34779e-05	4.01417e-05	6.01521e-05	5.04446e-05	2.28843e-05	1.57586e-05	2.33351e-05	4.24761e-05	0.00010056	3.27591e-05	2.3791e-05	1.55382e-05	1.16911e-05	2.26925e-05	1.2083e-05	1.83944e-05	2.80951e-05	2.66287e-05	2.60606e-05	3.11282e-05	5.16799e-06	0.000100185	2.32878e-05	3.84069e-05	2.04244e-05	3.06096e-05	1.61601e-05	5.35119e-05	5.40814e-06	4.86897e-05	1.83909e-05	3.78535e-05	5.64156e-05	1.6146e-05	1.32373e-05	1.89689e-05	0	2.26834e-05	8.53866e-05
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	2.6614e-05	0.000111475	4.29884e-05	4.71501e-06	2.90516e-05	5.93659e-06	2.7806e-05	6.83724e-05	1.13702e-05	0.000176578	0.000150264	0.000146939	4.19096e-05	3.95345e-05	5.04227e-05	4.03812e-05	1.44612e-05	1.93667e-05	8.08318e-06	9.98299e-06	2.4836e-05	6.32964e-05	8.53072e-05	6.05569e-05	0.000103385	7.65956e-05	4.98181e-06	0	1.54415e-05	4.38486e-05	2.91421e-05	1.60322e-05	1.45592e-05	1.58288e-05	3.81346e-05	3.20948e-05	8.80466e-06	3.39601e-05	9.15425e-05	5.79261e-06	2.60342e-05	2.25103e-05	3.88545e-05	7.91256e-06	0.000206498	4.62637e-05	0.000181873	2.27764e-05	1.67455e-05	5.7682e-06	7.32677e-06	5.43035e-06	9.33857e-06	2.47129e-05	0.000115743	0.000230591	7.20098e-05	2.72943e-05	8.42386e-06	3.11833e-05	1.83862e-05	1.44512e-05	2.6657e-05	2.93629e-05	6.79168e-05	3.40859e-05	3.15506e-05	1.40828e-05	0.000163885	4.14052e-05	8.31279e-06	5.61669e-05	2.28776e-05	1.8631e-05	0	8.57733e-06	0	3.60543e-05	0.000108218	5.26383e-05	1.01669e-05	0	5.2764e-06	0	7.00976e-05	0.000125835
LACTOSECAT-PWY: lactose and galactose degradation I	2.63395e-05	0	3.03096e-05	4.65631e-05	4.81688e-05	2.17254e-06	5.27873e-05	1.53666e-05	2.53956e-05	3.73148e-06	1.58515e-06	7.94213e-06	7.69222e-05	6.39056e-06	9.19655e-06	1.51407e-05	5.67955e-05	4.17575e-06	1.42534e-05	2.38977e-05	5.34018e-06	0.000180127	2.07899e-06	1.61188e-06	1.88298e-05	2.76277e-05	3.18408e-06	4.54719e-06	5.28031e-07	3.70405e-05	1.70772e-05	8.21396e-05	1.60815e-05	1.56677e-05	3.89185e-05	1.20333e-05	1.57472e-05	1.04395e-05	1.9605e-05	1.33883e-05	7.03224e-05	4.94067e-05	3.20057e-06	5.45797e-05	4.11464e-06	3.56929e-05	4.73316e-06	2.14143e-05	4.46117e-06	1.52189e-05	6.14156e-05	5.02811e-06	1.18536e-05	2.17234e-05	1.15472e-06	8.6921e-07	7.20483e-06	4.4688e-05	7.45828e-06	4.52898e-05	1.65901e-05	2.86461e-06	7.94721e-05	2.03477e-05	4.82476e-06	2.52917e-05	9.88114e-06	1.42146e-06	5.14933e-06	4.39605e-05	1.32599e-05	9.05442e-06	7.53197e-05	2.50053e-05	1.42308e-05	2.14666e-05	1.16063e-05	6.04278e-05	4.75806e-06	2.49399e-06	4.85234e-05	7.7927e-05	3.32471e-06	1.50672e-05	1.47261e-05	1.47951e-05
PWY-5690: TCA cycle II (plants and fungi)	2.63173e-05	0.000108203	5.79113e-05	5.49274e-06	3.50124e-05	5.61382e-06	2.47303e-05	6.01178e-05	1.1958e-05	0.00017107	0.000132571	0.000126599	4.52571e-05	3.73983e-05	5.3316e-05	4.17455e-05	1.7275e-05	3.89842e-05	1.31991e-05	2.06027e-05	1.77327e-05	5.76139e-05	7.15935e-05	5.39247e-05	0.000112292	7.34307e-05	1.83875e-05	6.86642e-06	1.23931e-05	3.94933e-05	5.24914e-05	1.22045e-05	2.83551e-05	4.52268e-05	3.15827e-05	2.89611e-05	8.48437e-06	2.49549e-05	9.50153e-05	2.26164e-05	2.3199e-05	2.22475e-05	2.52759e-05	2.21754e-05	0.000206231	4.79579e-05	0.000175603	4.26407e-05	1.92562e-05	1.8708e-05	1.49638e-05	2.02415e-05	1.58845e-05	2.92636e-05	0.000118461	0.000225139	8.0087e-05	2.53554e-05	1.22343e-05	2.82958e-05	2.37466e-05	1.02585e-05	4.3129e-05	2.40593e-05	6.80964e-05	2.79436e-05	2.12662e-05	4.42223e-05	0.000150435	3.64778e-05	2.76193e-05	4.11599e-05	1.89008e-05	2.75685e-05	1.42405e-05	1.68238e-06	3.4935e-05	2.99975e-05	9.69365e-05	4.25994e-05	7.6765e-06	2.77373e-06	8.17673e-06	1.19515e-05	0.000101349	0.000114773
PWY-6549: L-glutamine biosynthesis III	2.57724e-05	2.3241e-05	2.67112e-05	9.06938e-06	5.03672e-05	5.35295e-06	2.87881e-05	5.23869e-05	2.45046e-05	3.37258e-06	3.12849e-05	1.42432e-05	3.07119e-05	3.54046e-05	1.64293e-05	2.46756e-05	5.55952e-05	1.07747e-05	1.62335e-05	2.03278e-05	2.98001e-06	9.76118e-05	1.56968e-05	2.97815e-05	5.62096e-05	4.38753e-05	8.73726e-06	1.46532e-06	1.64067e-05	4.96565e-05	6.72174e-05	1.86344e-05	2.30078e-05	3.89892e-05	3.5116e-05	1.82586e-05	2.66474e-05	2.40185e-05	3.18808e-05	1.07584e-05	6.02406e-05	4.11052e-05	1.71716e-05	2.52231e-05	1.50594e-06	3.94175e-05	6.12762e-05	3.27024e-05	1.09199e-05	1.68634e-05	2.9135e-05	1.8042e-05	0	2.14472e-05	2.1083e-05	6.59091e-06	3.111e-05	6.97819e-05	1.85034e-05	6.14246e-05	2.07371e-05	1.23644e-05	9.08566e-05	2.36039e-05	2.09287e-05	4.42714e-05	2.69408e-06	4.92186e-05	1.05313e-05	6.34257e-05	2.69237e-05	1.26123e-05	3.09521e-05	3.86817e-05	1.53181e-05	2.88173e-06	3.63077e-05	1.5284e-05	3.66115e-05	3.29349e-05	1.28638e-05	2.16792e-05	3.22637e-06	0	4.13014e-05	4.66643e-05
PWY-6531: mannitol cycle	2.42599e-05	4.23902e-05	2.18943e-05	7.77645e-06	1.19473e-05	1.0539e-05	1.68784e-05	1.85206e-05	7.46186e-06	0.000127835	0.000149924	0.000143144	3.92959e-05	1.13628e-05	3.3457e-06	1.20071e-05	4.35346e-06	8.08138e-06	9.46602e-07	8.68915e-06	1.41043e-05	5.79522e-05	8.72273e-05	3.05016e-05	6.49718e-05	4.93964e-05	1.09334e-05	2.8931e-06	1.28572e-05	3.95952e-05	2.34901e-05	7.36488e-06	2.63295e-05	1.89434e-06	1.1234e-05	1.42901e-05	3.76974e-06	4.73226e-06	4.72081e-05	3.15874e-06	1.30911e-05	7.28071e-06	1.86806e-05	8.62727e-06	0.000138746	1.52647e-05	0.000122011	3.69186e-06	1.00144e-05	3.83574e-06	2.05267e-05	5.18732e-06	3.33008e-06	1.39016e-05	4.98133e-05	0.000117949	3.73939e-05	1.86265e-05	3.04078e-06	1.29232e-06	1.15738e-05	3.6732e-06	8.94684e-06	1.53193e-05	4.21694e-05	7.28954e-05	6.1755e-06	3.90062e-06	0.000157952	3.30725e-05	4.10125e-06	5.13699e-06	2.95615e-05	4.60318e-06	5.76877e-06	0	4.27883e-06	6.98922e-06	7.28649e-05	5.95711e-05	5.16919e-06	3.48611e-06	6.7712e-06	2.90335e-05	1.64619e-05	8.43295e-05
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	2.39993e-05	5.16795e-07	6.71555e-05	7.7557e-06	2.14315e-05	0	2.73896e-05	1.15668e-05	3.02264e-05	4.35101e-06	6.39649e-07	0	7.2794e-07	2.46618e-05	0	0	3.90789e-05	2.42261e-05	2.12499e-05	3.9485e-05	5.53644e-06	8.20731e-06	3.77388e-06	1.05793e-06	9.75797e-07	1.16091e-05	8.86942e-06	2.27211e-06	0	9.75817e-06	0.000109939	3.31705e-05	3.446e-05	2.04873e-05	3.49021e-05	0	9.48603e-05	1.32547e-06	3.21567e-05	1.64183e-05	7.92946e-06	1.68016e-05	3.37202e-05	1.47617e-05	4.52891e-06	1.95195e-05	9.72296e-07	6.54878e-05	5.30694e-06	1.63462e-05	5.14787e-05	6.33243e-06	1.79525e-06	5.84531e-05	5.40552e-05	7.10502e-07	4.19492e-06	1.46729e-05	4.48433e-05	1.35289e-05	6.5633e-05	7.00655e-06	6.51616e-06	1.48474e-05	2.30205e-05	1.2836e-06	8.34465e-06	3.88267e-05	4.29026e-07	2.91584e-05	2.34454e-06	9.94741e-06	2.19591e-05	2.28106e-05	1.34089e-05	5.94366e-06	4.9651e-05	6.82832e-05	6.11958e-06	1.73438e-05	2.62772e-05	0.000137978	2.57802e-06	0	7.15117e-06	1.59333e-05
PWY-6891: thiazole biosynthesis II (Bacillus)	2.37812e-05	5.15436e-05	4.23135e-05	1.36051e-05	9.87134e-05	0	3.17353e-05	2.33318e-05	2.36338e-05	0.000145859	0.000156677	0.000183381	2.76115e-05	2.4297e-05	3.3405e-06	2.6276e-05	2.48479e-05	0	9.87046e-06	2.58035e-06	4.70461e-06	7.86198e-05	8.77501e-05	3.30097e-05	5.30876e-05	4.196e-05	4.12647e-06	1.99228e-05	1.36599e-05	4.94172e-05	3.52902e-05	1.21684e-05	3.51276e-06	1.359e-05	1.83166e-05	1.17296e-05	4.71623e-06	1.11446e-06	3.96899e-05	4.18206e-06	2.46478e-05	1.10655e-05	2.24313e-05	0	0.000105562	1.73401e-05	0.000130077	7.22341e-06	3.5195e-05	0	4.5897e-05	1.29182e-05	0	3.52793e-05	0.000111584	9.55611e-05	2.33629e-05	2.6351e-05	1.37902e-05	1.31327e-05	3.59537e-05	8.11629e-06	2.83688e-05	3.48937e-05	4.17831e-05	4.84933e-05	7.04342e-06	0	0.000112447	5.46903e-05	9.37396e-06	4.85924e-06	2.56413e-05	1.55535e-05	1.19001e-05	8.22206e-06	0	4.99748e-06	6.09645e-05	4.93747e-05	2.67384e-06	7.05831e-05	1.42444e-05	8.11301e-06	1.43468e-05	0.000134428
PWY-7013: L-1,2-propanediol degradation	2.33681e-05	0.000119176	4.9575e-05	5.22612e-06	1.18128e-05	4.81378e-06	3.55333e-05	4.33511e-05	2.5862e-05	9.38034e-06	8.04831e-07	0.000170305	5.14133e-06	3.77617e-05	3.09021e-05	0	5.57402e-05	5.45116e-06	9.10623e-06	4.38233e-06	6.06238e-06	7.61513e-05	9.22205e-06	3.93221e-05	2.01485e-06	4.15226e-06	1.17077e-06	5.60979e-06	2.5838e-05	8.66864e-06	8.02038e-06	1.39689e-05	1.7938e-05	2.1563e-05	1.02782e-05	1.50388e-05	4.6485e-06	6.91352e-06	3.28432e-05	1.12322e-05	6.93438e-06	1.41264e-05	1.83133e-05	2.82282e-05	1.27352e-05	1.92326e-05	0.000365345	6.18608e-07	1.01178e-05	1.18603e-06	4.09964e-06	9.76068e-06	2.52902e-06	1.9906e-06	0.000116036	7.10519e-06	4.30327e-05	5.72905e-06	2.29451e-06	0	2.09097e-06	8.03267e-06	4.35833e-05	1.38747e-05	0	1.73652e-06	8.41552e-06	6.70873e-07	2.32895e-06	9.3961e-06	8.27046e-07	2.44076e-06	1.89457e-05	8.20801e-06	1.19936e-06	6.55425e-06	1.41292e-06	1.53165e-05	2.01916e-06	5.88446e-05	9.37284e-06	4.9281e-06	7.54731e-07	1.48219e-05	8.58127e-06	1.20551e-05
